PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
MDR003422,334419,Other Electronic Component Manufacturing,,
MDR003423,,,4111,Local And Suburban Transit
MDR003424,,,1623,"Water, Sewer, And Utility Lines"
MDR003425,,,2499,Wood Products
MDR003426,,,4213,"Trucking, Except Local"
MDR003427,,,4213,"Trucking, Except Local"
MDR003428,,,3089,Plastics Products
MDR003429,,,4011,"Railroads, Line-Haul Operating"
MDR003430,,,2836,Biological Products Except Diagnostic
MDR003431,,,4213,"Trucking, Except Local"
MDR003433,,,4491,Marine Cargo Handling
MDR003434,,,4226,Special Warehousing And Storage
MDR003436,,,3449,Miscellaneous Metal Work
MDR003437,,,1611,Highway And Street Construction
MDR003438,,,2099,Food Preparations
MDR003441,,,3841,Surgical And Medical Instruments
MDR003442,,,2819,Industrial Inorganic Chemicals
MDR003443,,,4011,"Railroads, Line-Haul Operating"
MDR003444,334290,Other Communications Equipment Manufacturing,,
MDR003445,312130,Wineries,,
MDR003447,,,3446,Architectural Metal Work
MDR003450,,,5983,Fuel Oil Dealers
MDR003451,,,2048,Prepared Feeds
MDR003452,,,4011,"Railroads, Line-Haul Operating"
MDR003454,,,2499,Wood Products
MDR003455,,,4512,"Air Transportation, Scheduled"
MDR003457,111333,Strawberry Farming,,
MDR003458,,,4222,Refrigerated Warehousing And Storage
MDR003460,,,3993,Signs And Advertising Specialities
MDR003461,,,4213,"Trucking, Except Local"
MDR003462,,,3826,Analytical Instruments
MDR003463,332710,Machine Shops,,
MDR003464,493190,Other Warehousing and Storage,,
MDR003465,,,2024,Ice Cream And Frozen Desserts
MDR003466,562111,Solid Waste Collection,,
MDR003467,,,5093,Scrap And Waste Materials
MDR003468,,,5093,Scrap And Waste Materials
MDR003469,,,2084,"Wines, Brandy, And Brandy Spirits"
MDR003470,,,1761,"Roofing, Siding, And Sheet Metal Work"
MDR003471,,,2095,Roasted Coffee
MDR003472,325414,Biological Product [Except Diagnostic] Manufacturing,,
MDR003473,312140,Distilleries,,
MDR003474,312130,Wineries,,
MDR003475,,,4212,"Local Trucking, Without Storage"
MDR003476,312120,Breweries,,
MDR003478,,,2394,Canvas And Related Products
MDR003480,,,5093,Scrap And Waste Materials
MDR003481,,,3441,Fabricated Structural Metal
MDR003482,,,4151,School Buses
MDR003483,334310,Audio and Video Equipment Manufacturing,,
MDR003484,,,4119,Local Passenger Transportation
MDR003487,332710,Machine Shops,,
MDR003488,,,2752,"Commercial Printing, Lithographic"
MDR003489,,,3499,Fabricated Metal Products
MDR003494,325414,Biological Product [Except Diagnostic] Manufacturing,,
MDR003495,,,2434,Wood Kitchen Cabinets
MDR003496,,,5093,Scrap And Waste Materials
MDR003498,,,3544,"Special Dies, Tools, Jigs & Fixtures"
MDR003499,,,2789,Bookbinding And Related Work
MDR003500,,,2789,Bookbinding And Related Work
MDR003501,,,2084,"Wines, Brandy, And Brandy Spirits"
MDR003502,332710,Machine Shops,,
MDR003503,,,3441,Fabricated Structural Metal
MDR003504,,,2083,Malt
MDR003506,,,2741,Miscellaneous Publishing
MDR003507,312140,Distilleries,,
MDR003509,,,4225,General Warehousing And Storage
MDR003510,,,3442,"Metal Doors, Sash, And Trim"
MDR003511,,,4226,Special Warehousing And Storage
MDR003512,,,4226,Special Warehousing And Storage
MDR003514,,,3444,Sheet Metal Work
MDR003515,312120,Breweries,,
MDR003516,,,3544,"Special Dies, Tools, Jigs & Fixtures"
MDR003519,,,2047,Dog And Cat Food
MDR003521,,,3571,Electronic Computers
MDR003522,332710,Machine Shops,,
MDR003523,,,3993,Signs And Advertising Specialities
MDR003524,334111,Electronic Computer Manufacturing,,
MDR003526,,,3993,Signs And Advertising Specialities
MDR003527,,,3462,Iron And Steel Forgings
MDR003529,,,2836,Biological Products Except Diagnostic
MDR003532,,,4491,Marine Cargo Handling
MDR003533,,,3086,Plastics Foam Products
MDR003536,,,2875,"Fertilizers, Mixing Only"
MDR003537,,,4213,"Trucking, Except Local"
MDR003538,,,5099,Durable Goods
MDR003539,,,5182,Wine And Distilled Beverages
MDR003540,,,2048,Prepared Feeds
MDR003542,,,4225,General Warehousing And Storage
MDR003543,,,4225,General Warehousing And Storage
MDR003544,,,4225,General Warehousing And Storage
MDR003545,,,5171,Petroleum Bulk Stations & Terminals
MDR003546,334413,Semiconductor and Related Device Manufacturing,,
MDR003547,,,4225,General Warehousing And Storage
MDR003548,,,4225,General Warehousing And Storage
MDR003549,,,4225,General Warehousing And Storage
