COUNTY_NAME,MUNICIPALITY_NAME,PF_NAME,PERMIT_NUMBER,PF_KIND,MONITORING_PERIOD_BEGIN_DATE,MONITORING_PERIOD_END_DATE,SUBMISSION_DATE,OUTFALL_NUMBER,NON_COMPLIANCE_DATE,NON_COMPL_TYPE_DESC,NON_COMPL_CATEGORY_DESC,PARAMETER,SAMPLE_VALUE,VIOLATION_CONDITION,PERMIT_VALUE,UNIT_OF_MEASURE,STAT_BASE_CODE,DISCHARGE_COMMENTS,FACILITY_COMMENTS,Effective_Result,Is_Violation,Permit_Limit_Clean,Exceedance_Delta,Percent_of_Limit,Percent_Over_Limit,Severity,Data_Quality_Flag,Sample_Date,Month_Bucket,Compliance_Period_Key,Source_File,Ingested_At,Row_Hash,Has_Industrial_Parameters,Chemical_Laundering_Candidate,ACTIVITY_ID,VERSION_NMBR,PERM_FEATURE_ID,PERM_FEATURE_TYPE_CODE,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_SCHEDULE_ID,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,NMBR_OF_SUBMISSION,NMBR_OF_REPORT,PARAMETER_CODE,MONITORING_LOCATION_CODE,STAY_TYPE_CODE,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,OPTIONAL_MONITORING_FLAG,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,STAY_VALUE_NMBR,LIMIT_TYPE_CODE,DMR_EVENT_ID,DMR_SAMPLE_TYPE_CODE,DMR_FREQ_OF_ANALYSIS_CODE,REPORTED_EXCURSION_NMBR,DMR_FORM_VALUE_ID,VALUE_TYPE_CODE,DMR_VALUE_ID,DMR_VALUE_NMBR,DMR_UNIT_CODE,DMR_UNIT_DESC,VALUE_RECEIVED_DATE,DAYS_LATE,NODI_CODE,EXCEEDENCE_PCT,NPDES_VIOLATION_ID,VIOLATION_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DATE,REGION,CHESAPEAKE_BAY_IND
"3601264410","MD2211I00","0","3600236187","MW04","WEL","3600275901","A3","3600385059","3602923647","12/01/2017","11/30/2022","12","12","70295","Solids, total dissolved","GW","","3604988686","C2","500","19","mg/L","19","mg/L",500.0,"AX","MAX","<=","N","GR","01/90","","ENF","3624372447","12/31/2025","GR","01/90","0","3957990079","C2","3862531477","996","19","mg/L",996.0,"=","01/23/2026","","","99","3685730242","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",996.0,True,500.0,496.0,199.2,99.2,"","","-MW04-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-8055832967157684399,False,False
"3602719780","MD2608X06","0","3600544933","MW2","WEL","3600598583","A","3600833107","3605905422","04/01/2021","03/31/2025","12","12","70295","Solids, total dissolved","GW","","3610125862","C2","500","19","mg/L","19","mg/L",500.0,"M0","MAX","<=","N","GR","01/90","","ENF","3628940113","12/31/2025","GR","01/90","1","4013327770","C2","3862254629","1767","19","mg/L",1767.0,"=","01/21/2026","","","253","3685717624","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",1767.0,True,500.0,1267.0,353.4,253.39999999999998,"","","-MW2-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-7151413469703329303,False,False
"3602719780","MD2608X06","0","3600544934","MW3","WEL","3600598584","A","3600833108","3605905430","04/01/2021","03/31/2025","12","12","70295","Solids, total dissolved","GW","","3610125870","C2","500","19","mg/L","19","mg/L",500.0,"M0","MAX","<=","N","GR","01/90","","ENF","3628940130","12/31/2025","GR","01/90","1","4013328079","C2","3862254465","1213","19","mg/L",1213.0,"=","01/21/2026","","","143","3685717610","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",1213.0,True,500.0,713.0,242.60000000000002,142.6,"","","-MW3-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-7038495653980252503,False,False
"3602719780","MD2608X06","0","3600544936","MW4","WEL","3600598586","A","3600833109","3605905449","04/01/2021","03/31/2025","12","12","70295","Solids, total dissolved","GW","","3610125889","C2","500","19","mg/L","19","mg/L",500.0,"AC","MAX","<=","N","GR","01/90","","ENF","3628940146","12/31/2025","GR","01/90","1","4013328306","C2","3862254498","511","19","mg/L",511.0,"=","01/21/2026","","","2","3685717613","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",511.0,True,500.0,11.0,102.2,2.1999999999999997,"","","-MW4-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-2644445983705445190,False,False
"3604097529","MD2705E05","0","3600880061","MW7","WEL","3600936326","A","3601246204","3609210584","08/01/2024","07/31/2029","12","12","70295","Solids, total dissolved","GW","","3614962312","C2","500","19","mg/L","19","mg/L",500.0,"AX","MAX","<=","N","GR","01/6M","","ENF","3630269683","12/31/2025","GR","01/6M","0","4031618954","C2","3861700123","503","19","mg/L",503.0,"=","01/14/2026","","","1","3685677172","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",503.0,True,500.0,3.0,100.6,0.6,"","","-MW7-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-1872916729696084257,False,False
"3604011806","MD2710X01","0","3600853387","MW04","WEL","3600910505","A","3601214553","3608916010","05/01/2024","04/30/2029","12","12","70295","Solids, total dissolved","GW","","3614547978","C2","500","19","mg/L","19","mg/L",500.0,"AB","AVG","<=","N","GR","01/90","","ENF","3629527874","12/31/2025","GR","01/90","1","4021218866","C2","3862292820","507","19","mg/L",507.0,"=","01/21/2026","","","1","3685718269","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",507.0,True,500.0,7.0,101.4,1.4000000000000001,"","","-MW04-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-2870758875590449303,False,False
"3603962584","MD3155X06","0","3600839976","MW10","EXO","3600896868","10","3601198662","3608818109","03/01/2024","02/28/2029","12","12","70295","Solids, total dissolved","1","","3614387231","C3","500","19","mg/L","19","mg/L",500.0,"AB","AVG","<=","N","GR","01/90","","ENF","3629144031","12/31/2025","GR","01/90","1","4015386153","C3","3862404450","1144","19","mg/L",1144.0,"=","01/22/2026","","","129","3685727948","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",1144.0,True,500.0,644.0,228.79999999999998,128.8,"","","-MW10-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",-7207300112951047265,False,False
"3603962584","MD3155X06","0","3600839978","MW11","EXO","3600896870","11","3601198664","3608818127","03/01/2024","02/28/2029","12","12","70295","Solids, total dissolved","GW","","3614387249","C3","500","19","mg/L","19","mg/L",500.0,"AB","AVG","<=","N","GR","01/90","","ENF","3629144039","12/31/2025","GR","01/90","1","4015386225","C3","3862404482","891","19","mg/L",891.0,"=","01/22/2026","","","78","3685727950","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",891.0,True,500.0,391.0,178.2,78.2,"","","-MW11-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",5430970496724881761,False,False
"3603962584","MD3155X06","0","3600839972","MW2","EXO","3600896864","2","3601198666","3608818073","03/01/2024","02/28/2029","12","12","70295","Solids, total dissolved","GW","","3614387195","C3","500","19","mg/L","19","mg/L",500.0,"AB","AVG","<=","N","GR","01/90","","ENF","3629144043","12/31/2025","GR","01/90","1","4015386261","C3","3862404528","678","19","mg/L",678.0,"=","01/22/2026","","","36","3685727952","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",678.0,True,500.0,178.0,135.60000000000002,35.6,"","","-MW2-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",7170755071845975864,False,False
"3603962584","MD3155X06","0","3600839974","MW4","EXO","3600896866","4","3601198668","3608818091","03/01/2024","02/28/2029","12","12","70295","Solids, total dissolved","GW","","3614387213","C3","500","19","mg/L","19","mg/L",500.0,"AB","AVG","<=","N","GR","01/90","","ENF","3629144051","12/31/2025","GR","01/90","1","4015386406","C3","3862404600","4155","19","mg/L",4155.0,"=","01/22/2026","","","731","3685727961","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",4155.0,True,500.0,3655.0,831.0,731.0,"","","-MW4-Solids, total dissolved","EPA_ECHO","2026-03-25T13:59:03.660112",3366535128588777571,False,False
